X,Y,fid,xyz_id,ADD,NAME,@ns:com:here:xyz,icon_url
121.7242637,24.6696631,"1",Obf3LfYDWf,宜蘭縣 三星鄉 三星路1段211號,朝順機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.651767,24.6659191,"2",cCBR6Y8TaH,宜蘭縣 三星鄉 三星路五段39號,泉興機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7687721,24.698077,"3",J3kWZ1xgf4,宜蘭縣 五結鄉 中正路2段127號1樓,合陽車業,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7990774,24.6850699,"4",YsGWa9K3R0,宜蘭縣 五結鄉 五結路2段331號1樓,元成車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7919147,24.6343114,"5",F0iDqekq8L,宜蘭縣 冬山鄉 冬山路159號,大華機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7910939,24.6336045,"6",ZZ1d0rSy4Z,宜蘭縣 冬山鄉 冬山路1段1022號1樓,宏光機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.767927,24.6669313,"7",TSsmWZ9BUy,宜蘭縣 冬山鄉 義誠路3段474號,華盛機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7486556,24.6696269,"8",tEbPJiRaiX,宜蘭縣 冬山鄉 廣興路225號,明慧機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7552016,24.7460203,"9",LV4EUpxSsV,宜蘭縣 宜蘭市 中山路2段97號,利達機車工業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7539291,24.7624715,"10",aS4YVOwbRz,宜蘭縣 宜蘭市 中山路3段273號,良達機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.754226,24.7632885,"11",rZZGu8AEwx,宜蘭縣 宜蘭市 中山路3段307號,善志企業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7562077,24.7687144,"12",tH6I5iqMz2,宜蘭縣 宜蘭市 中山路5段87號1樓,富悅車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7537079,24.7619977,"13",Z0myHwzGGk,宜蘭縣 宜蘭市 中山路三段245號,南僑車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7684509,24.7511142,"14",BgJZpNktpB,宜蘭縣 宜蘭市 東港路13-71號,中東機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7619564,24.7557786,"15",pNQCqjmN5I,宜蘭縣 宜蘭市 東港路64-6號,連升機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7626446,24.7514388,"16",lrQwG1WId9,宜蘭縣 宜蘭市 校舍路31號,正旭機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.737675,24.751336,"17",VT84zm84fR,宜蘭縣 宜蘭市 泰山路240號,元凱機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7497364,24.757675,"18",OqeoqgZF5K,宜蘭縣 宜蘭市 舊城西路10號,立昌機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.716443,24.7305431,"19",ArtK36vUIb,宜蘭縣 員山鄉 員山路1段893號,?鋒機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.820759,24.856837,"20",3LymsRdlxR,宜蘭縣 頭城鎮 吉祥路86號,吉達機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.824952,24.856797,"21",RUVa7qgXXe,宜蘭縣 頭城鎮 青雲路3段142號,協昌機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7698336,24.8187928,"22",QJzP3DiTnZ,宜蘭縣 礁溪鄉 中山路1段140號,福特機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7709577,24.8205319,"23",wZ7qarbx1Q,宜蘭縣 礁溪鄉 中山路1段228號,景祥機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.761446,24.787365,"24",5p9WECj77U,宜蘭縣 礁溪鄉 礁溪路1段149號,駿翔車業,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7596661,24.6764898,"25",NyfrFZ54tS,宜蘭縣 羅東鎮 四育路32號,安盛機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.767077,24.6776876,"26",7WD0xmmZ4D,宜蘭縣 羅東鎮 民生路124號,慶昌機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7773664,24.6790357,"27",kNQ9xeHwHp,宜蘭縣 羅東鎮 光榮路345巷1號,宜蘭縣服務中心,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7716489,24.6747973,"28",neoYYuQ60o,宜蘭縣 羅東鎮 和平路37號,連興機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.7703966,24.6836655,"29",0swGC7usa2,宜蘭縣 羅東鎮 興東路260號1樓,佳昌機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.8344188,24.6162933,"30",dPVaEv2Ntd,宜蘭縣 蘇澳鎮 仁愛路139號,啟順機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.864579,24.5821279,"31",TK7QUcKsLK,宜蘭縣 蘇澳鎮 漁港路112號,富揚機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.316408,23.34116,"32",9JUwMdWXty,花蓮縣 玉里鎮 中華路307號,皇家車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085060, ""updatedAt"": 1534990085060}",./0.png
121.31755,23.3322235,"33",fLQXEYZzxw,花蓮縣 玉里鎮 光復路47號,福祿機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.4228113,23.6643233,"34",wn7auZHpJl,花蓮縣 光復鄉 大安村中山路2段155號,永全機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.4227784,23.6636792,"35",Dc0ZAJc7YG,花蓮縣 光復鄉 中山路2段140號,大將機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5871853,23.968161,"36",7myCP2ZKq3,花蓮縣 吉安鄉 中山路1段154號1樓、156-1號1樓,慶泰車業有限公司,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5814788,23.9718188,"37",ORbHFMHjsA,花蓮縣 吉安鄉 中山路2段161號,永富機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5652794,23.9739556,"38",I6h2IHFF0h,花蓮縣 吉安鄉 中興路357號(吉安鄉中興站-1),吉安鄉中興站-1,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.565323,23.973901,"39",erPZ6NK3iU,花蓮縣 吉安鄉 中興路357號(吉安鄉中興站-2),吉安鄉中興站-2,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5913991,23.9688307,"40",7ypBvqKhXF,花蓮縣 吉安鄉 仁里五街32號,正鴻車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5905413,23.9846457,"41",F4FBAWXLTI,花蓮縣 吉安鄉 自強456號,升源機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5938314,23.9362763,"42",J5UE7jZLy1,花蓮縣 吉安鄉 南濱路一段532號(南濱站-1),南濱站-1,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5938314,23.9362763,"43",XJqZBdYXXK,花蓮縣 吉安鄉 南濱路一段532號(南濱站-2),南濱站-2,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5960216,23.9850344,"44",rKp8QwWMFF,花蓮縣 吉安鄉 建國路1段28號1樓,金茗車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5778761,23.9917077,"45",fTqQhWIGLK,花蓮縣 吉安鄉 建國路2段161號,金榮機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5928346,23.955917,"46",A2QzFIQTaO,花蓮縣 吉安鄉 海岸路196號,全美車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.6031549,23.9851536,"47",R1FSXLGyPy,花蓮縣 花蓮市 中山路410-4號1樓,立大車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.596674,23.993671,"48",xiMkohwVXI,花蓮縣 花蓮市 中山路646號,時代機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5881113,24.0048173,"49",d96EEvgN38,花蓮縣 花蓮市 中山路一段386-1號(花蓮市中山站-1),花蓮市中山站-1,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5881189,24.0047851,"50",RqMZFKHSgI,花蓮縣 花蓮市 中山路一段386-1號(花蓮市中山站-2),花蓮市中山站-2,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.6020461,23.9735884,"51",HvpKkILr0e,花蓮縣 花蓮市 中正路314號1樓,晉良車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5963981,23.9701609,"52",Nk8gybhUo7,花蓮縣 花蓮市 中正路87號,中正站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5997533,23.968488,"53",YF5OeR56zY,花蓮縣 花蓮市 中原路365號,信成機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5976993,23.9750706,"54",JT7Q9PslxG,花蓮縣 花蓮市 中華路324、326號1樓,泰多車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5895405,23.9740734,"55",PZ8rKb1c4N,花蓮縣 花蓮市 中華路469-6號,三統車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.630835,23.9935019,"56",9WChoXXw0o,花蓮縣 花蓮市 民權路118號,美崙站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.6135467,24.0026694,"57",NhRl5uBYNH,花蓮縣 花蓮市 尚志路55-1號,永發輪機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.6213309,23.9974914,"58",iUeuVxJpYG,花蓮縣 花蓮市 府前路370號1樓,建德機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.6044331,23.9732189,"59",bvRQQTm9xS,花蓮縣 花蓮市 南京街152號,慶昌機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.60161,23.9838446,"60",fX99QMWEwv,花蓮縣 花蓮市 建國路168號,花蓮市服務中心,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.6059796,23.9894856,"61",7b7IHLozqf,花蓮縣 花蓮市 國聯五路26號,國聯五路站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.594804,23.9903463,"62",8wEp1V7srN,花蓮縣 花蓮市 富國路82號,宏偉車業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.6069896,23.9784493,"63",xw7qo5F0Tr,花蓮縣 花蓮市 節約街31號,順良機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.607194,23.9732677,"64",25VOyZMkSm,花蓮縣 花蓮市 福建街373號,黑人機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.2473885,23.17376,"65",GzHgJiNyBZ,花蓮縣 富里鄉 中山路71號,富里機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.6300371,24.0260644,"66",kevn2pjBQB,花蓮縣 新城鄉 七星街79巷81號(七星潭站-1),七星潭站-1,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.629922,24.026205,"67",ZGj8Jpzlsh,花蓮縣 新城鄉 七星街79巷81號(七星潭站-2),七星潭站-2,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.6423299,24.1326909,"68",LyGapQP7ee,花蓮縣 新城鄉 新城村新興路132號,勝利機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.6448143,24.1312694,"69",BIEZHH8CZH,花蓮縣 新城鄉 新城村新興路15號(太魯閣站-1),太魯閣站-1,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.6435694,24.1315597,"70",WHIvxX1ch6,花蓮縣 新城鄉 新城村新興路15號(太魯閣站-2),太魯閣站-2,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.6101108,24.0158592,"71",ccjH5xZ50W,花蓮縣 新城鄉 嘉里村福德路1-1號,鴻翔電動車,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.6100559,24.0183762,"72",hm8URZuHJv,花蓮縣 新城鄉 嘉里路12號,鴻輪機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.3776233,23.4947746,"73",rvvikSPY0E,花蓮縣 瑞穗鄉 中正南路一段75號,宏昌機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.5103771,23.8693418,"74",f1WREPVNMb,花蓮縣 壽豐鄉 壽豐路一段92號,壽豐站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.4944184,23.84725,"75",SfMO8NtZZo,花蓮縣 壽豐鄉 豐山村中山路121巷2號(壽豐鄉中山站-1),壽豐鄉中山站-1,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.4966888,23.8481172,"76",IWirZ4810F,花蓮縣 壽豐鄉 豐山村中山路121巷2號(壽豐鄉中山站-2),壽豐鄉中山站-2,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.603138,23.904109,"77",zZ3eFjlw4V,花蓮縣 壽豐鄉 鹽寮村大坑5-1號,大坑站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
121.449747,23.7488941,"78",EmINrrVuc2,花蓮縣 鳳林鎮 中正路2段195號,皇冠輪業行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4444391,24.462845,"79",TYkJZWsUIZ,金門縣 金沙鎮 大洋東山31號,金門林務所,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4444391,24.462845,"80",CD7tSz61uC,金門縣 金沙鎮 大洋東山31號,金門縣林務所,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.439569,24.503892,"81",h4tvgibvPc,金門縣 金沙鎮 山后51號,山后民俗文化村,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4017121,24.4736995,"82",Ro3BETnyG2,金門縣 金沙鎮 斗門55-3號,何斗里辦公室,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4017121,24.4736995,"83",qZbVHBtVjU,金門縣 金沙鎮 斗門55-3號,何枓里辦公室,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4279933,24.4811092,"84",ua35CvJH76,金門縣 金沙鎮 西元1-3號,西園里辦公室,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.3907212,24.4853425,"85",8nZp5N5gKt,金門縣 金沙鎮 呂厝海邊68-2號,鶯山廟,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4138635,24.4886437,"86",4Xvcm0xeC3,金門縣 金沙鎮 汶沙里國中路1之1號,國中站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4144242,24.4907875,"87",348zK7ZMq8,金門縣 金沙鎮 沙美220號,文化園區,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4144242,24.4907875,"88",5LwOMfyL4E,金門縣 金沙鎮 沙美220號[觀星樓],文化局[沙美園區],"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4279933,24.4811092,"89",1DWOwrIXiy,金門縣 金沙鎮 官澳82-2號,官澳里辦公室,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4279933,24.4811092,"90",gAH4AZ13mi,金門縣 金沙鎮 官澳82-2號,官嶼里辦公室,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4522189,24.4614689,"91",8dBXhNYGSB,金門縣 金沙鎮 東山22號,大洋里辦公室,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.390816,24.480077,"92",jni2lWFEHN,金門縣 金沙鎮 浦邊4-3號,浦山里辦公室,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4284675,24.4777134,"93",WX0S7yZ6mN,金門縣 金沙鎮 陽宅新興街23號,金業機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4131319,24.4888975,"94",5EyDQti5WS,金門縣 金沙鎮 環島東路1段112號,金沙鎮公所,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4131319,24.4888975,"95",MBQQPSiMvI,金門縣 金沙鎮 環島東路1段112號,金沙鎮公所,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085061, ""updatedAt"": 1534990085061}",./0.png
118.4279933,24.4811092,"96",1bmQHowDws,金門縣 金沙鎮 環島東路金葉機車行,陽宅金葉機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.319706,24.434318,"97",jM0lhau2bb,金門縣 金城鎮 民生路14號,全隆車業,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.319706,24.434318,"98",BY0sKXmJs2,金門縣 金城鎮 民生路14號,全隆機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.319706,24.434318,"99",bVjahD6zY9,金門縣 金城鎮 民生路19號,金門民生站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.320513,24.4326465,"100",ng14LoThut,金門縣 金城鎮 民生路2號,金城鎮公所,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.3187872,24.4362142,"101",Y1pYVPVfZ2,金門縣 金城鎮 民生路60號,金門縣政府,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.3199517,24.4338006,"102",8ZzVHZ8Zoa,金門縣 金城鎮 民生路7號,金城車站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.3209484,24.4308816,"103",Wu6DrmgTrT,金門縣 金城鎮 民族路17號,新敬業站,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.3209484,24.4308816,"104",Fsk6zHLijf,金門縣 金城鎮 民族路17號,新敬業機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.3169699,24.4301885,"105",OUI21ZZSzE,金門縣 金城鎮 民族路201號,縣立體育場,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.3169699,24.4301885,"106",sZutxpweyw,金門縣 金城鎮 民族路201號,體育館,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.3208418,24.4308465,"107",qkAE3L3Ej1,金門縣 金城鎮 民族路21-1號,永達機車行,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.3099418,24.4193642,"108",nd3cBJpbAH,金門縣 金城鎮 西海路1段5號,水頭碼頭,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.3150503,24.424792,"109",QNnw3yiq6L,金門縣 金城鎮 西海路2號,金門水產試驗所,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.3099418,24.4193642,"110",FpyRraA2Hn,金門縣 金城鎮 西海路一段5號,港務處[水頭碼頭],"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.3278417,24.4362247,"111",1Krb0o6ZBX,金門縣 金城鎮 伯玉路1段226號,金永利製刀廠,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.3525451,24.4441651,"112",65xkgEmSJ5,金門縣 金城鎮 伯玉路1段232-4號,金門公教合作社,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.3421529,24.4115059,"113",UahWjdNENj,金門縣 金城鎮 泗湖6號,浯州陶藝,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.323062,24.428157,"114",yigPKirRcu,金門縣 金城鎮 金山17號,縣議會,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.323062,24.428157,"115",TR4cQxUNUU,金門縣 金城鎮 金山路17號,金門縣議會,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.304745,24.402807,"116",Y8DCUyrrrC,金門縣 金城鎮 金門城37-1號,古城里社區發展協會,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.304745,24.402807,"117",AkJcwkChVs,金門縣 金城鎮 金門城37-1號,古城里活動中心,"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.304745,24.402807,"118",dNZ0n2DxKU,金門縣 金城鎮 金門城63號[右側停車場],金酒公司[舊廠],"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
118.2999647,24.4114703,"119",lDPeL8ch51,金門縣 金城鎮 前水頭179號,水頭[活動中心],"{""tags"": [], ""space"": ""5dZludNV"", ""createdAt"": 1534990085062, ""updatedAt"": 1534990085062}",./0.png
